NodeId	d_1	d_2	clu	clo	n_triad	eig1	eig2
46	6	71	0.2	0.071429	3	0.0098851	0.01021
47	11	137	0.018182	0.013889	1	0.016566	0.019546
48	13	139	0.16667	0.14054	13	0.022661	0.020141
49	11	137	0.16364	0.11111	9	0.019529	0.019686
50	12	157	0.10606	0.076503	7	0.021239	0.022077
51	11	154	0.036364	0.025157	2	0.017253	0.021648
52	13	189	0.012821	0.0098522	1	0.023878	0.026961
53	9	151	0.13889	0.060241	5	0.019045	0.021814
54	7	85	0.095238	0.040404	2	0.011176	0.011881
55	11	124	0.054545	0.044118	3	0.016163	0.017472
56	7	110	0.14286	0.048	3	0.012938	0.015116
57	35	311	0.042017	0.12987	25	0.047526	0.042326
58	9	142	0.16667	0.074074	6	0.017387	0.019947
59	18	205	0.03268	0.042553	5	0.027186	0.027935
60	10	174	0.088889	0.041885	4	0.019566	0.023635
61	7	103	0.047619	0.018018	1	0.011643	0.014564
62	10	130	0.11111	0.066667	5	0.015062	0.017414
63	9	106	0.11111	0.067797	4	0.011657	0.014071
64	7	62	0.33333	0.19178	7	0.0064237	0.0077352
65	8	78	0.17857	0.10309	5	0.008001	0.0090965
66	8	65	0.071429	0.060606	2	0.0051122	0.0068246
67	8	84	0	0	0	0.0060951	0.008657
68	5	50	0.1	0.038462	1	0.0042235	0.0058955
69	10	98	0.11111	0.091743	5	0.0097203	0.012329
70	22	227	0.030303	0.055777	7	0.022301	0.026471
71	11	140	0.018182	0.013793	1	0.013475	0.017465
72	8	76	0	0	0	0.0061312	0.0086564
73	13	134	0.051282	0.055172	4	0.014823	0.017083
74	5	57	0.3	0.089552	3	0.0061949	0.0069633
75	20	246	0.031579	0.044118	6	0.029938	0.032161
76	8	94	0	0	0	0.011851	0.013819
77	11	165	0	0	0	0.017246	0.022309
78	10	157	0.044444	0.022599	2	0.019026	0.022297
79	12	160	0.075758	0.054348	5	0.01802	0.019646
80	12	147	0.030303	0.024691	2	0.016191	0.018643
81	8	60	0.071429	0.060606	2	0.0074484	0.0074982
82	12	168	0.045455	0.031414	3	0.020832	0.022321
83	9	97	0.11111	0.072072	4	0.013121	0.012923
84	11	132	0.072727	0.049689	4	0.022293	0.01821
85	11	121	0.054545	0.041667	3	0.021809	0.018237
86	13	159	0.17949	0.12727	14	0.033826	0.022684
87	29	289	0.13054	0.22747	53	0.075671	0.041802
88	6	91	0.46667	0.12174	7	0.018567	0.014456
89	8	106	0.28571	0.11429	8	0.022402	0.016002
90	12	152	0.12121	0.083333	8	0.027869	0.023083
91	16	154	0.1	0.125	12	0.026313	0.023129
92	11	214	0.090909	0.040161	5	0.031476	0.031672
93	9	110	0.055556	0.031496	2	0.017361	0.016904
94	8	93	0.035714	0.019802	1	0.012878	0.013805
95	8	118	0.21429	0.088889	6	0.018032	0.018551
96	25	231	0.086667	0.15663	26	0.042446	0.033358
97	8	115	0.32143	0.12329	9	0.017422	0.016669
98	12	152	0.075758	0.053191	5	0.022702	0.022018
99	29	278	0.041872	0.098551	17	0.045512	0.039586
100	12	183	0.030303	0.019704	2	0.023614	0.026627
101	9	156	0.027778	0.012422	1	0.017242	0.022085
102	8	111	0.071429	0.033613	2	0.012842	0.015789
103	7	96	0.047619	0.019608	1	0.010911	0.013132
104	10	136	0.044444	0.027586	2	0.015544	0.01888
105	7	111	0.2381	0.076923	5	0.013707	0.015667
106	24	266	0.036232	0.065359	10	0.036919	0.036871
107	7	110	0.19048	0.064516	4	0.012389	0.015062
108	27	277	0.025641	0.058442	9	0.033277	0.03597
109	19	234	0.081871	0.1037	14	0.02889	0.030539
110	13	166	0.10256	0.085106	8	0.019775	0.021965
111	13	111	0.10256	0.11679	8	0.012222	0.013871
112	16	188	0.05	0.058537	6	0.01833	0.022519
113	12	145	0.030303	0.026144	2	0.014246	0.018443
114	7	90	0	0	0	0.0078906	0.011072
115	5	45	0	0	0	0.0034753	0.0049716
116	8	87	0.10714	0.067416	3	0.0081638	0.010722
117	6	76	0.13333	0.050633	2	0.0072613	0.0093474
118	9	90	0.13889	0.10101	5	0.0080843	0.010298
119	10	136	0.044444	0.027211	2	0.013817	0.017573
120	9	105	0	0	0	0.01018	0.013133
121	4	35	0	0	0	0.0030366	0.0039607
122	12	125	0.075758	0.074627	5	0.013795	0.016082
123	25	248	0.026667	0.05614	8	0.031003	0.032196
124	7	91	0	0	0	0.010446	0.012723
125	8	110	0.071429	0.034188	2	0.011995	0.014473
126	11	135	0.072727	0.051948	4	0.015755	0.017479
127	10	114	0.022222	0.017094	1	0.012597	0.015118
128	12	109	0	0	0	0.013443	0.014877
129	6	78	0.066667	0.02439	1	0.0080134	0.010134
130	33	337	0.022727	0.058111	12	0.050263	0.043884
131	10	132	0.11111	0.064516	5	0.0199	0.018925
132	14	187	0.043956	0.036199	4	0.027538	0.025939
133	17	247	0.044118	0.040268	6	0.039398	0.034654
134	14	155	0.087912	0.07767	8	0.031604	0.023322
135	17	218	0.066176	0.067164	9	0.037311	0.031085
136	36	364	0.053968	0.136	34	0.074277	0.049405
137	7	113	0.14286	0.046154	3	0.018085	0.016397
138	19	261	0.040936	0.045603	7	0.038068	0.036349
139	6	92	0.33333	0.090909	5	0.014088	0.013627
140	9	136	0.13889	0.064935	5	0.019055	0.019991
141	14	198	0.087912	0.064777	8	0.032694	0.030312
142	10	98	0.066667	0.051724	3	0.015375	0.014638
143	15	188	0.10476	0.092827	11	0.02977	0.027105
144	10	179	0.13333	0.057692	6	0.024334	0.026676
145	29	323	0.034483	0.073491	14	0.047572	0.04418
146	37	409	0.027027	0.070727	18	0.066583	0.056596
147	10	168	0.15556	0.07	7	0.023446	0.024275
148	9	127	0.16667	0.083333	6	0.01837	0.019388
149	9	98	0.11111	0.068966	4	0.012648	0.013391
150	19	200	0.046784	0.065844	8	0.028166	0.028434
151	6	57	0.26667	0.12308	4	0.0067602	0.0079612
152	11	103	0.10909	0.10169	6	0.012871	0.0146
153	15	186	0.10476	0.096491	11	0.024608	0.025595
154	6	75	0.26667	0.093023	4	0.010203	0.010881
155	11	145	0.090909	0.060976	5	0.016637	0.019242
156	6	71	0.066667	0.025316	1	0.0080896	0.0096612
157	12	167	0.060606	0.044944	4	0.019224	0.02291
158	15	162	0.066667	0.075676	7	0.019808	0.021706
159	8	111	0.10714	0.04918	3	0.012542	0.015115
160	9	119	0.027778	0.016393	1	0.011677	0.015299
161	10	109	0.044444	0.033898	2	0.011822	0.014988
162	8	102	0	0	0	0.0095455	0.01324
163	14	149	0.010989	0.013245	1	0.013988	0.018139
164	11	192	0.036364	0.020619	2	0.017987	0.024432
165	11	100	0.036364	0.039604	2	0.0081112	0.011089
166	13	119	0.038462	0.047244	3	0.0099957	0.012844
167	11	111	0.036364	0.033613	2	0.011693	0.013447
168	11	149	0.036364	0.025974	2	0.014106	0.018437
169	7	59	0	0	0	0.0064634	0.0081826
170	13	198	0.051282	0.038278	4	0.021842	0.026393
171	24	276	0.039855	0.06875	11	0.034229	0.035367
172	14	216	0.010989	0.0088889	1	0.02469	0.029378
173	7	77	0.095238	0.047059	2	0.0092709	0.010666
174	18	169	0.071895	0.099099	11	0.025639	0.022459
175	13	157	0.11538	0.091371	9	0.024312	0.022155
176	10	119	0.066667	0.043478	3	0.0147	0.015247
177	7	79	0.095238	0.047059	2	0.0097411	0.011171
178	11	153	0.14545	0.084211	8	0.022125	0.02124
179	9	117	0.083333	0.04878	3	0.014209	0.01651
180	9	124	0.055556	0.03125	2	0.014345	0.016708
181	10	120	0.044444	0.029851	2	0.017182	0.017014
182	11	136	0.12727	0.08046	7	0.024355	0.019106
183	22	224	0.082251	0.12752	19	0.043315	0.031281
184	12	156	0.090909	0.065574	6	0.023697	0.022278
185	12	165	0.075758	0.054054	5	0.022293	0.022946
186	26	292	0.046154	0.084034	15	0.045375	0.04043
187	13	210	0.051282	0.033613	4	0.028263	0.028214
188	34	329	0.02852	0.079208	16	0.053596	0.044819
189	6	102	0.26667	0.068966	4	0.014607	0.01528
190	12	197	0.030303	0.017778	2	0.029142	0.028122
191	11	150	0.072727	0.047904	4	0.021528	0.022469
192	13	183	0.051282	0.040201	4	0.023595	0.026144
193	22	280	0.051948	0.073171	12	0.042722	0.039733
194	6	107	0.13333	0.034783	2	0.013213	0.015546
195	20	247	0.052632	0.068966	10	0.036197	0.034636
196	12	161	0.060606	0.043716	4	0.021582	0.022791
197	28	280	0.039683	0.091743	15	0.041316	0.039394
198	10	192	0.044444	0.019417	2	0.024085	0.028292
199	9	106	0.027778	0.019417	1	0.011861	0.015243
200	10	157	0.066667	0.036145	3	0.018535	0.022417
201	10	136	0.066667	0.039735	3	0.016407	0.019173
202	11	148	0.054545	0.038462	3	0.016699	0.020757
203	11	128	0.054545	0.043478	3	0.014071	0.017291
204	12	141	0.060606	0.052632	4	0.014016	0.018017
205	12	130	0.060606	0.055944	4	0.013279	0.016425
206	10	126	0.066667	0.045113	3	0.012132	0.015847
207	13	150	0.051282	0.047337	4	0.017265	0.020225
208	7	69	0.14286	0.077922	3	0.00646	0.0083754
209	11	142	0.018182	0.014085	1	0.014509	0.018925
210	7	75	0	0	0	0.0069578	0.0097689
211	5	60	0	0	0	0.0054429	0.0074537
212	8	63	0.071429	0.064516	2	0.0050362	0.0070362
213	6	52	0.066667	0.037736	1	0.0042063	0.005752
214	6	69	0.066667	0.027778	1	0.0058912	0.0082689
215	10	125	0	0	0	0.011921	0.016309
216	8	75	0	0	0	0.0070247	0.0089291
217	6	57	0	0	0	0.0051231	0.0070478
218	11	135	0.054545	0.042254	3	0.015476	0.018684
219	9	114	0.13889	0.072464	5	0.014189	0.01487
220	10	125	0.088889	0.057971	4	0.013651	0.016242
221	8	94	0.10714	0.051724	3	0.012958	0.013285
222	12	172	0.090909	0.059406	6	0.022961	0.023104
223	8	117	0.25	0.097902	7	0.018368	0.017761
224	23	213	0.086957	0.15017	22	0.034273	0.028092
225	8	99	0.21429	0.1	6	0.012719	0.012722
226	15	155	0.038095	0.044693	4	0.020302	0.020358
227	10	142	0.11111	0.066225	5	0.016862	0.020138
228	11	129	0.090909	0.068966	5	0.016865	0.017806
229	9	146	0.027778	0.013072	1	0.017975	0.020012
230	12	153	0.10606	0.070707	7	0.027934	0.022146
231	11	133	0.072727	0.050633	4	0.020364	0.018133
232	8	115	0.14286	0.059259	4	0.016445	0.016731
233	9	132	0.11111	0.051613	4	0.017714	0.017717
234	20	201	0.042105	0.065306	8	0.033333	0.028372
235	8	91	0.14286	0.07619	4	0.012089	0.013066
236	5	67	0.2	0.054054	2	0.0083767	0.0095032
237	7	75	0.095238	0.050633	2	0.0093482	0.011018
238	6	61	0.13333	0.060606	2	0.0080022	0.0090738
239	7	96	0.095238	0.035714	2	0.01366	0.014963
240	11	147	0.054545	0.03871	3	0.01709	0.020149
241	7	104	0.14286	0.053571	3	0.014513	0.016082
242	10	95	0.022222	0.020408	1	0.012449	0.014243
243	10	139	0.066667	0.037975	3	0.018832	0.020211
244	10	144	0.15556	0.077778	7	0.021487	0.020561
245	5	56	0.3	0.09375	3	0.008028	0.0086326
246	6	60	0.066667	0.03125	1	0.0072437	0.0085568
247	10	138	0.022222	0.014599	1	0.014321	0.0185
248	16	180	0.075	0.083721	9	0.02375	0.025324
249	7	100	0	0	0	0.011517	0.014493
250	6	60	0	0	0	0.0060842	0.0083776
251	10	133	0.044444	0.029412	2	0.012999	0.017326
252	9	74	0.11111	0.096386	4	0.0076282	0.0092479
253	9	114	0.083333	0.049587	3	0.010622	0.014275
254	8	113	0.14286	0.065041	4	0.012929	0.015958
255	13	141	0.12821	0.11905	10	0.015852	0.018026
256	6	52	0.066667	0.035714	1	0.0047632	0.0064158
257	10	115	0.022222	0.017241	1	0.011022	0.014995
258	7	59	0	0	0	0.0048818	0.0069279
259	8	67	0	0	0	0.0053744	0.0075264
260	5	47	0	0	0	0.0034279	0.0051933
261	6	69	0	0	0	0.0065816	0.0091831
262	12	161	0.030303	0.024845	2	0.014743	0.020164
263	8	102	0.071429	0.038095	2	0.0098844	0.013211
264	6	56	0.2	0.092308	3	0.0057641	0.0066486
265	6	47	0	0	0	0.0041456	0.0057789
266	8	91	0.10714	0.063158	3	0.010003	0.012363
267	9	97	0.055556	0.038462	2	0.011585	0.013599
268	8	95	0	0	0	0.01137	0.013376
269	9	164	0.083333	0.032609	3	0.02092	0.023435
270	31	313	0.036559	0.086294	17	0.047482	0.040637
271	21	315	0.066667	0.075472	14	0.044148	0.043482
272	31	277	0.043011	0.1087	20	0.046429	0.037282
273	8	122	0.14286	0.055944	4	0.015139	0.016121
274	13	176	0.051282	0.038835	4	0.022374	0.02374
275	11	172	0.072727	0.041237	4	0.023128	0.024842
276	11	151	0.10909	0.07362	6	0.018433	0.021108
277	26	242	0.018462	0.041667	6	0.036007	0.033292
278	11	141	0.054545	0.038462	3	0.019394	0.020265
279	5	42	0.1	0.041667	1	0.0056198	0.0059414
280	15	162	0.095238	0.095694	10	0.026748	0.022434
281	18	179	0.03268	0.047393	5	0.026941	0.024946
282	7	78	0.14286	0.063158	3	0.0098334	0.009962
283	5	37	0.1	0.04878	1	0.0046217	0.0048151
284	10	127	0.044444	0.029851	2	0.016489	0.0183
285	8	93	0.14286	0.07767	4	0.011919	0.013753
286	9	87	0.083333	0.065934	3	0.010886	0.012936
287	10	130	0.11111	0.06993	5	0.014954	0.017957
288	10	124	0.022222	0.015152	1	0.013799	0.016916
289	6	80	0.066667	0.02439	1	0.0090715	0.011541
290	14	173	0.087912	0.076555	8	0.025668	0.025284
291	12	206	0.030303	0.0181	2	0.025802	0.030035
292	12	156	0.060606	0.045455	4	0.021636	0.023943
293	13	187	0.11538	0.080717	9	0.027977	0.027841
294	16	197	0.025	0.027907	3	0.024306	0.026841
295	10	140	0.022222	0.013158	1	0.017116	0.019507
296	12	162	0.13636	0.095745	9	0.021713	0.023659
297	14	166	0.076923	0.076087	7	0.020653	0.023376
298	13	139	0.038462	0.041096	3	0.016257	0.019588
299	7	70	0.095238	0.053333	2	0.0059909	0.0079592
300	10	111	0.13333	0.089552	6	0.012508	0.013901
301	9	102	0.13889	0.086957	5	0.01268	0.014353
302	11	123	0.036364	0.031746	2	0.012663	0.016556
303	11	146	0	0	0	0.013105	0.017914
304	7	83	0.047619	0.022989	1	0.0082796	0.01054
305	14	189	0.032967	0.031088	3	0.019824	0.025341
306	8	94	0.10714	0.058824	3	0.009549	0.012278
307	13	130	0.038462	0.044444	3	0.012992	0.016904
308	12	147	0.015152	0.013333	1	0.012198	0.016764
309	6	64	0.066667	0.029412	1	0.0063967	0.0083863
310	11	137	0.16364	0.1118	9	0.013862	0.016334
311	28	308	0.034392	0.071625	13	0.039358	0.039756
312	10	134	0.066667	0.042553	3	0.01381	0.017386
313	8	89	0.035714	0.021739	1	0.0088167	0.010864
314	12	184	0.030303	0.020725	2	0.020299	0.024283
315	10	142	0.022222	0.012903	1	0.016487	0.019382
316	16	200	0.025	0.026906	3	0.024321	0.026067
317	11	146	0.12727	0.081871	7	0.019914	0.019921
318	8	123	0.25	0.097222	7	0.016373	0.017121
319	18	259	0.084967	0.080745	13	0.038595	0.034484
320	9	137	0.13889	0.063291	5	0.017991	0.019126
321	9	90	0.13889	0.087719	5	0.013679	0.01248
322	11	158	0.10909	0.062827	6	0.02174	0.022462
323	23	274	0.031621	0.051613	8	0.03752	0.037837
324	8	104	0.071429	0.033898	2	0.012851	0.013859
325	22	214	0.021645	0.041152	5	0.029659	0.028895
326	8	122	0.10714	0.044776	3	0.013176	0.015679
327	7	51	0.14286	0.1	3	0.0072391	0.007458
328	9	137	0.11111	0.05298	4	0.014894	0.017835
329	11	152	0.090909	0.057143	5	0.019809	0.020398
330	17	198	0.036765	0.045455	5	0.024991	0.026243
331	7	94	0.28571	0.10714	6	0.011819	0.012825
332	15	173	0.057143	0.060914	6	0.022138	0.023177
333	9	139	0.19444	0.085366	7	0.018127	0.020205
334	8	89	0.17857	0.093458	5	0.01123	0.011768
335	17	197	0.088235	0.10256	12	0.026496	0.028025
336	12	142	0.045455	0.039474	3	0.018797	0.021507
337	11	159	0	0	0	0.019147	0.022877
338	14	173	0.010989	0.0096154	1	0.025385	0.025083
339	10	123	0.044444	0.027972	2	0.017883	0.018761
340	13	181	0.025641	0.020833	2	0.021997	0.02556
341	19	262	0.023392	0.026756	4	0.034512	0.035378
342	19	240	0.046784	0.055944	8	0.034485	0.034331
343	7	110	0.095238	0.031008	2	0.014957	0.016225
344	17	188	0.080882	0.099099	11	0.026804	0.027058
345	13	151	0.12821	0.10753	10	0.021769	0.021715
346	11	131	0.054545	0.041096	3	0.015282	0.018458
347	10	120	0.088889	0.058394	4	0.014634	0.016932
348	12	128	0.075758	0.066225	5	0.01441	0.016567
349	11	112	0.090909	0.079365	5	0.012429	0.014701
350	10	116	0.088889	0.06015	4	0.013275	0.016113
351	25	297	0.03	0.052786	9	0.034213	0.038742
352	8	85	0.035714	0.022472	1	0.0078494	0.010368
353	7	79	0.047619	0.023256	1	0.0078547	0.010433
354	13	133	0.076923	0.081633	6	0.013479	0.016839
355	8	82	0.10714	0.066667	3	0.0089263	0.011098
356	9	105	0.027778	0.018519	1	0.010039	0.012595
357	17	210	0.073529	0.084746	10	0.024223	0.028138
358	9	140	0.055556	0.026144	2	0.014676	0.017815
359	14	120	0.021978	0.030303	2	0.013538	0.015703
360	8	120	0	0	0	0.010888	0.014867
361	6	62	0	0	0	0.0068607	0.0084271
362	9	125	0.027778	0.015625	1	0.012444	0.0164
363	15	171	0.066667	0.073684	7	0.021219	0.023006
364	7	111	0.2381	0.079365	5	0.013635	0.015676
365	21	279	0.061905	0.073654	13	0.04184	0.038062
366	13	156	0.12821	0.097561	10	0.024541	0.02123
367	20	243	0.042105	0.058824	8	0.031885	0.033193
368	11	145	0.16364	0.097826	9	0.021793	0.019726
369	8	93	0.10714	0.056604	3	0.011797	0.012571
370	19	235	0.076023	0.089965	13	0.035122	0.032442
371	7	112	0.095238	0.030534	2	0.015557	0.016401
372	21	232	0.042857	0.064748	9	0.036082	0.032936
373	9	119	0.13889	0.074627	5	0.013988	0.015565
374	14	147	0.076923	0.08589	7	0.019969	0.021807
375	8	100	0.071429	0.036697	2	0.012536	0.015248
376	16	199	0.058333	0.064516	7	0.025597	0.028528
377	12	186	0.075758	0.048077	5	0.024394	0.025725
378	20	168	0.068421	0.12381	13	0.025455	0.022928
379	11	187	0.072727	0.038835	4	0.02319	0.026071
380	34	337	0.044563	0.11655	25	0.054726	0.047432
381	14	131	0.14286	0.16561	13	0.018656	0.018921
382	9	95	0.30556	0.17742	11	0.013815	0.013703
383	11	169	0.14545	0.082474	8	0.020184	0.0231
384	12	147	0.045455	0.0375	3	0.019566	0.022317
385	13	159	0	0	0	0.018509	0.02161
386	6	54	0	0	0	0.0068076	0.0076652
387	8	137	0.035714	0.013333	1	0.016333	0.019578
388	8	110	0.10714	0.04878	3	0.014414	0.016025
389	10	121	0.066667	0.043796	3	0.015001	0.016507
390	16	174	0.058333	0.071795	7	0.022978	0.024693
391	10	129	0.066667	0.041667	3	0.017394	0.018529
392	23	264	0.051383	0.080745	13	0.034436	0.034517
393	11	147	0.12727	0.077348	7	0.018063	0.019626
394	11	132	0.018182	0.014388	1	0.014185	0.017761
395	15	149	0.095238	0.10811	10	0.018111	0.019347
396	23	197	0.059289	0.12245	15	0.022308	0.022951
397	9	98	0.11111	0.072072	4	0.0091159	0.011397
398	11	160	0.072727	0.044944	4	0.015978	0.020074
399	10	123	0.15556	0.10145	7	0.012937	0.015643
400	7	83	0.047619	0.022222	1	0.0074111	0.0095652
401	20	245	0.036842	0.050725	7	0.026307	0.031101
402	11	115	0.054545	0.047619	3	0.011385	0.014735
403	8	76	0.17857	0.10753	5	0.0073788	0.0090521
404	14	153	0.065934	0.07362	6	0.015663	0.019403
405	12	180	0.045455	0.030151	3	0.018266	0.022999
406	16	141	0.083333	0.11976	10	0.016172	0.018058
407	5	70	0.3	0.075949	3	0.00727	0.0090502
408	18	238	0.019608	0.02381	3	0.026253	0.031602
409	8	152	0.035714	0.012903	1	0.016965	0.022019
410	16	203	0.058333	0.064516	7	0.024211	0.027817
411	7	99	0.14286	0.056075	3	0.012949	0.014568
412	22	243	0.060606	0.095563	14	0.0352	0.033236
413	16	217	0.075	0.069231	9	0.031268	0.029918
414	8	105	0.21429	0.092308	6	0.016129	0.015096
415	24	275	0.072464	0.1087	20	0.044366	0.036339
416	29	305	0.036946	0.077519	15	0.048386	0.041062
417	14	160	0.054945	0.054054	5	0.022799	0.022237
418	13	181	0.038462	0.030151	3	0.022256	0.024536
419	8	99	0.071429	0.037736	2	0.010693	0.012657
420	11	120	0.12727	0.097902	7	0.017279	0.016807
421	9	116	0.11111	0.0625	4	0.016226	0.017203
422	10	110	0.088889	0.062992	4	0.013044	0.01474
423	8	118	0.071429	0.030769	2	0.014841	0.017461
424	11	158	0.072727	0.046784	4	0.018335	0.022138
425	8	104	0.10714	0.053571	3	0.011959	0.014479
426	10	105	0.088889	0.068966	4	0.01214	0.013966
427	10	134	0.022222	0.014815	1	0.015671	0.01916
428	9	126	0.11111	0.056738	4	0.01701	0.01856
429	9	113	0.22222	0.11348	8	0.016154	0.016586
430	11	120	0.12727	0.09396	7	0.016474	0.017034
431	13	164	0.12821	0.10256	10	0.022096	0.023351
432	13	215	0.012821	0.0088889	1	0.025336	0.03041
433	12	183	0.060606	0.039801	4	0.023719	0.026092
434	8	103	0.10714	0.051282	3	0.013542	0.014917
435	28	282	0.039683	0.088235	15	0.042932	0.039025
436	11	127	0.12727	0.092715	7	0.017446	0.018339
437	8	119	0.071429	0.032	2	0.013386	0.016881
438	9	99	0.083333	0.052632	3	0.012797	0.013686
439	10	115	0.13333	0.088889	6	0.014813	0.015687
440	7	119	0.28571	0.088889	6	0.01351	0.016148
441	17	175	0.11765	0.14097	16	0.023636	0.022589
442	6	93	0.066667	0.019417	1	0.010117	0.012844
443	11	135	0.018182	0.013605	1	0.015604	0.018877
444	14	171	0.076923	0.072539	7	0.017034	0.020371
445	13	130	0.076923	0.075	6	0.015984	0.017438
446	15	174	0.028571	0.031579	3	0.017245	0.021001
447	10	110	0.088889	0.061069	4	0.011057	0.012937
448	10	121	0.044444	0.030303	2	0.0117	0.015195
449	8	117	0	0	0	0.010807	0.014966
450	6	55	0	0	0	0.0051868	0.0068816
451	8	76	0.035714	0.024691	1	0.0067099	0.0089379
452	5	54	0.1	0.035088	1	0.0050426	0.0067324
453	8	98	0	0	0	0.0083409	0.011806
454	7	77	0.19048	0.089888	4	0.0083061	0.010114
455	8	123	0.17857	0.074074	5	0.01304	0.016359
456	6	83	0.13333	0.044944	2	0.008924	0.011525
457	15	148	0.057143	0.072727	6	0.017575	0.019875
458	11	160	0.036364	0.023121	2	0.018716	0.021927
459	9	113	0.16667	0.090909	6	0.015711	0.016426
460	11	190	0.072727	0.039216	4	0.023741	0.027054
461	39	395	0.049933	0.13729	37	0.067688	0.052029
462	8	112	0.21429	0.086957	6	0.01682	0.016331
463	11	122	0.10909	0.08	6	0.017949	0.016366
464	14	160	0.087912	0.088889	8	0.021207	0.022066
465	6	74	0.066667	0.024691	1	0.0085051	0.0096316
466	15	178	0.047619	0.046948	5	0.023683	0.023531
467	9	115	0.083333	0.047619	3	0.01426	0.015847
468	13	165	0.051282	0.040404	4	0.024236	0.023797
469	7	76	0.047619	0.023256	1	0.010396	0.010687
470	14	167	0.043956	0.044199	4	0.01822	0.021552
471	10	133	0.15556	0.08805	7	0.017243	0.018144
472	11	153	0.072727	0.044693	4	0.021259	0.021862
473	9	110	0.027778	0.017544	1	0.013788	0.015634
474	10	126	0.022222	0.015625	1	0.015326	0.017758
475	9	140	0.055556	0.027972	2	0.014859	0.019466
476	10	113	0.11111	0.075758	5	0.014029	0.015831
477	11	139	0.18182	0.12422	10	0.016002	0.018307
478	7	99	0.14286	0.056075	3	0.0094563	0.012106
479	31	301	0.032258	0.084507	15	0.0391	0.039443
480	10	138	0.044444	0.026667	2	0.016795	0.019393
481	9	135	0.055556	0.027211	2	0.016918	0.019951
482	16	169	0.091667	0.10732	11	0.024922	0.024554
483	7	110	0.33333	0.10687	7	0.015408	0.016404
484	13	178	0.10256	0.076923	8	0.024521	0.025628
485	32	383	0.038306	0.08	19	0.058007	0.052344
486	11	153	0.054545	0.037736	3	0.016006	0.019945
487	20	260	0.031579	0.042705	6	0.030268	0.034454
488	29	310	0.036946	0.083333	15	0.041545	0.041693
489	12	191	0.13636	0.078603	9	0.024903	0.026608
490	10	127	0.044444	0.029412	2	0.016718	0.019147
491	6	68	0.13333	0.051282	2	0.0083154	0.0096907
492	17	184	0	0	0	0.019444	0.023779
493	10	147	0.066667	0.037736	3	0.015063	0.019235
494	7	100	0.047619	0.018182	1	0.010846	0.013783
495	12	123	0.090909	0.085106	6	0.013076	0.015616
496	11	136	0.14545	0.099379	8	0.015896	0.018473
497	25	283	0.013333	0.027119	4	0.028988	0.034601
498	8	89	0.14286	0.079208	4	0.0092122	0.011645
499	17	208	0.036765	0.044248	5	0.021049	0.026348
500	23	223	0.043478	0.083019	11	0.025402	0.027538
501	18	175	0.045752	0.067633	7	0.018757	0.02158
