NodeId	d_1	d_2	clu	clo	n_triad	eig1	eig2
278	9	126	0.11111	0.058394	4	0.0072498	0.0076961
279	9	110	0.083333	0.050847	3	0.0059009	0.0064522
280	12	150	0.090909	0.074074	6	0.008081	0.0086513
281	13	188	0.064103	0.050761	5	0.010433	0.011404
282	7	64	0.19048	0.11111	4	0.0038019	0.0038889
283	8	96	0.10714	0.056604	3	0.0056779	0.0059338
284	9	139	0.055556	0.027778	2	0.0071569	0.007933
285	5	46	0	0	0	0.0027518	0.0031638
286	9	125	0.027778	0.016129	1	0.0062111	0.0074111
287	6	79	0.066667	0.024096	1	0.0048347	0.0052543
288	9	106	0.027778	0.018692	1	0.0059287	0.006451
289	8	137	0.14286	0.054795	4	0.0076516	0.0083278
290	9	107	0.13889	0.084746	5	0.0063238	0.0064558
291	10	148	0.11111	0.061728	5	0.0084659	0.0089118
292	9	129	0.027778	0.015385	1	0.0069509	0.007921
293	9	117	0.055556	0.032	2	0.0067719	0.0070808
294	9	122	0.027778	0.016	1	0.0063954	0.0072196
295	6	60	0.066667	0.031746	1	0.0031827	0.0034666
296	11	102	0.054545	0.053571	3	0.0062881	0.0061496
297	11	164	0.054545	0.035088	3	0.009707	0.010366
298	12	171	0.045455	0.033708	3	0.010002	0.010861
299	19	270	0.035088	0.040956	6	0.018045	0.017473
300	10	158	0.066667	0.034286	3	0.010981	0.010676
301	11	185	0.036364	0.019608	2	0.012186	0.012045
302	7	126	0.047619	0.014925	1	0.0078668	0.0084151
303	19	270	0.017544	0.02214	3	0.016636	0.01749
304	15	240	0.019048	0.015936	2	0.014525	0.014994
305	9	139	0.027778	0.014085	1	0.0081058	0.0089224
306	17	193	0.036765	0.048544	5	0.01279	0.012511
307	10	178	0.13333	0.059701	6	0.010261	0.010171
308	25	289	0.04	0.072948	12	0.020053	0.017961
309	23	251	0.059289	0.10204	15	0.01715	0.015342
310	13	155	0.064103	0.05988	5	0.009172	0.0090268
311	7	108	0.047619	0.016807	1	0.0059038	0.0061834
312	19	263	0.017544	0.022059	3	0.014598	0.015196
313	5	74	0	0	0	0.0045672	0.0046212
314	17	220	0.044118	0.05042	6	0.012201	0.012499
315	15	196	0.019048	0.02	2	0.011409	0.012137
316	7	100	0	0	0	0.0056051	0.0059977
317	9	169	0	0	0	0.0095791	0.01067
318	12	147	0.075758	0.05988	5	0.0093167	0.0090119
319	11	144	0.090909	0.066225	5	0.0079249	0.0084956
320	6	61	0.33333	0.13158	5	0.0046631	0.0040407
321	11	170	0.036364	0.022222	2	0.0092234	0.009931
322	7	106	0	0	0	0.0057798	0.0064285
323	9	135	0.027778	0.014184	1	0.0079914	0.0085092
324	10	156	0.022222	0.012579	1	0.0083877	0.009291
325	13	201	0.051282	0.037209	4	0.012119	0.012599
326	8	92	0.071429	0.04	2	0.0047591	0.0051897
327	10	108	0.044444	0.035714	2	0.0053979	0.0060223
328	4	39	0	0	0	0.0021263	0.0024001
329	10	137	0.044444	0.028777	2	0.0076439	0.0084207
330	12	177	0.075758	0.054054	5	0.0099623	0.010679
331	8	113	0.035714	0.018018	1	0.0059595	0.0070254
332	9	114	0	0	0	0.0059265	0.0068941
333	16	199	0.0083333	0.010101	1	0.010487	0.011416
334	11	159	0.018182	0.011905	1	0.0079053	0.008728
335	9	101	0.027778	0.018182	1	0.0050829	0.0054491
336	7	80	0.095238	0.044944	2	0.003716	0.0039351
337	12	114	0.10606	0.10606	7	0.0060121	0.0060481
338	6	70	0.066667	0.027397	1	0.0032166	0.0036545
339	10	133	0.022222	0.014925	1	0.0063257	0.0073774
340	6	66	0	0	0	0.0029977	0.0034984
341	6	64	0.066667	0.028571	1	0.0026559	0.0028923
342	14	152	0.065934	0.071856	6	0.0075975	0.0081761
343	14	148	0.087912	0.09816	8	0.0067389	0.0073052
344	10	108	0.044444	0.034483	2	0.005794	0.0062051
345	13	154	0.025641	0.025157	2	0.0069932	0.0078318
346	9	98	0.11111	0.078431	4	0.0046638	0.0053377
347	9	137	0.11111	0.056738	4	0.0067434	0.0076253
348	11	178	0.018182	0.011173	1	0.0094186	0.010514
349	9	103	0.11111	0.073394	4	0.0050506	0.0056637
350	6	43	0.13333	0.083333	2	0.0020605	0.0021911
351	9	113	0	0	0	0.0046067	0.0055875
352	10	99	0	0	0	0.0045137	0.0052285
353	6	72	0.13333	0.053333	2	0.0035442	0.0040167
354	28	375	0.018519	0.036082	7	0.022282	0.022581
355	6	87	0.13333	0.042553	2	0.0051587	0.0056528
356	14	202	0.098901	0.081818	9	0.011146	0.011693
357	14	186	0.054945	0.051282	5	0.0099815	0.01063
358	16	208	0.033333	0.037209	4	0.01199	0.012769
359	9	141	0.027778	0.013605	1	0.0081042	0.0090814
360	11	150	0.018182	0.013072	1	0.0088112	0.0093295
361	9	121	0.055556	0.031746	2	0.0075228	0.0081202
362	6	77	0.13333	0.04878	2	0.0048215	0.0050709
363	11	154	0.018182	0.012821	1	0.0084963	0.0092986
364	16	176	0.05	0.0625	6	0.010729	0.010411
365	9	122	0.055556	0.032258	2	0.0066542	0.00725
366	10	141	0.022222	0.013699	1	0.0083071	0.0088922
367	23	288	0.027668	0.045752	7	0.017956	0.017597
368	10	146	0.066667	0.038961	3	0.0089621	0.0090671
369	8	99	0.14286	0.070175	4	0.006703	0.0063043
370	11	159	0	0	0	0.0097789	0.010186
371	18	278	0.039216	0.037736	6	0.018786	0.017932
372	12	137	0.075758	0.068027	5	0.0090367	0.0088133
373	7	111	0.047619	0.016667	1	0.0064849	0.006841
374	6	54	0	0	0	0.0029407	0.0031309
375	7	95	0.047619	0.019802	1	0.0049337	0.0054922
376	7	82	0.19048	0.082474	4	0.0044235	0.0044541
377	13	146	0.051282	0.051282	4	0.0086121	0.0089812
378	8	105	0.071429	0.035088	2	0.0058081	0.0063558
379	14	191	0.032967	0.030612	3	0.011529	0.012389
380	9	151	0.11111	0.04908	4	0.0088125	0.0093192
381	10	165	0.022222	0.012195	1	0.0097431	0.010724
382	9	121	0.055556	0.032	2	0.0078381	0.0082734
383	14	207	0.021978	0.018957	2	0.012529	0.013319
384	8	130	0.071429	0.02963	2	0.0080517	0.0085775
385	7	89	0.047619	0.021053	1	0.0055679	0.0058443
386	8	99	0.071429	0.038095	2	0.005652	0.0058862
387	16	153	0.016667	0.026316	2	0.0083781	0.0088783
388	9	112	0.027778	0.017391	1	0.0053131	0.0059633
389	10	144	0.022222	0.013889	1	0.0076406	0.008629
390	11	156	0.054545	0.03681	3	0.0088661	0.0095493
391	16	161	0.016667	0.02454	2	0.0090383	0.0095951
392	8	77	0.035714	0.025974	1	0.0036691	0.0041595
393	5	44	0.1	0.041667	1	0.0024095	0.0025331
394	10	114	0	0	0	0.0065623	0.007449
395	11	142	0.054545	0.040268	3	0.0086154	0.0091995
396	8	113	0.035714	0.017699	1	0.0067089	0.0074236
397	15	232	0.028571	0.02449	3	0.014911	0.014861
398	12	160	0.015152	0.012121	1	0.0095528	0.010255
399	21	280	0.0095238	0.013746	2	0.016332	0.016878
400	7	86	0.14286	0.056604	3	0.0061425	0.0056103
401	14	169	0.032967	0.032258	3	0.010561	0.010362
402	16	185	0.041667	0.04878	5	0.011872	0.011615
403	18	260	0.026144	0.028169	4	0.017147	0.016911
404	27	263	0.034188	0.079208	12	0.018488	0.016
405	12	153	0.060606	0.049383	4	0.0089162	0.0091368
406	10	154	0.088889	0.047904	4	0.0091157	0.0092203
407	32	356	0.024194	0.05985	12	0.02512	0.022226
408	14	200	0.043956	0.038278	4	0.011175	0.011799
409	15	254	0.057143	0.045283	6	0.014933	0.015818
410	30	315	0.022989	0.057971	10	0.019754	0.018294
411	5	72	0.2	0.050633	2	0.0039175	0.00417
412	17	226	0.058824	0.064516	8	0.013161	0.013084
413	8	109	0.071429	0.035398	2	0.0059574	0.0065284
414	7	73	0.047619	0.026667	1	0.004451	0.0046415
415	10	135	0.11111	0.065789	5	0.0087816	0.0085317
416	15	236	0.047619	0.03861	5	0.014379	0.014418
417	30	341	0.057471	0.12077	25	0.02506	0.02049
418	12	182	0.045455	0.030928	3	0.010705	0.011259
419	11	147	0.090909	0.059524	5	0.0092216	0.0089566
420	18	195	0.052288	0.075117	8	0.011652	0.011388
421	12	176	0.13636	0.089552	9	0.010219	0.010114
422	12	137	0.12121	0.09816	8	0.0082194	0.0077873
423	9	97	0.11111	0.074766	4	0.0051491	0.0054506
424	14	174	0.054945	0.054645	5	0.0097954	0.010341
425	9	115	0.083333	0.04918	3	0.0064137	0.0068875
426	5	45	0.2	0.08	2	0.0026507	0.0027504
427	13	168	0.064103	0.056818	5	0.0094165	0.010217
428	9	115	0	0	0	0.005673	0.0066588
429	10	147	0	0	0	0.0074573	0.0085373
430	8	92	0	0	0	0.0049831	0.0053853
431	7	120	0.047619	0.015873	1	0.0057511	0.0065827
432	10	96	0.044444	0.038835	2	0.0048359	0.005314
433	12	178	0	0	0	0.0081666	0.0096815
434	11	122	0	0	0	0.0058437	0.0069334
435	9	111	0.027778	0.017391	1	0.0051001	0.0059892
436	13	160	0.038462	0.035928	3	0.007857	0.0088023
437	6	59	0.066667	0.032787	1	0.0026442	0.0030584
438	10	134	0.044444	0.028169	2	0.0069906	0.0074819
439	14	152	0.021978	0.025316	2	0.0078482	0.0083551
440	12	141	0	0	0	0.0069527	0.0076452
441	7	87	0.047619	0.022222	1	0.0039014	0.0044632
442	15	139	0.038095	0.055944	4	0.0072379	0.0077285
443	10	124	0.13333	0.090909	6	0.0065657	0.0068806
444	16	203	0.041667	0.046083	5	0.01172	0.011769
445	19	249	0.05848	0.075758	10	0.014051	0.014661
446	6	87	0.2	0.060606	3	0.0053699	0.00548
447	12	152	0.045455	0.036145	3	0.0081508	0.0083457
448	21	262	0.02381	0.037313	5	0.01341	0.014599
449	11	133	0.036364	0.029412	2	0.0063291	0.0071842
450	8	91	0	0	0	0.0047433	0.005454
451	10	137	0.066667	0.041958	3	0.0076222	0.0083001
452	11	146	0.036364	0.025806	2	0.0081931	0.0089834
453	13	165	0.038462	0.035928	3	0.0085675	0.0095072
454	9	134	0.11111	0.056338	4	0.0074206	0.0083626
455	15	163	0.038095	0.044693	4	0.0094971	0.0096984
456	17	256	0.029412	0.02974	4	0.014355	0.015297
457	5	74	0.2	0.05	2	0.0045208	0.0048991
458	33	446	0.022727	0.05	12	0.029763	0.027899
459	22	281	0.04329	0.067568	10	0.016296	0.016409
460	9	152	0.083333	0.0375	3	0.0084362	0.0090718
461	7	97	0	0	0	0.0056339	0.0062828
462	9	145	0.16667	0.072727	6	0.0096659	0.0093134
463	12	169	0.15152	0.097087	10	0.012408	0.010915
464	34	343	0.032086	0.085919	18	0.027116	0.020851
465	13	196	0.051282	0.039216	4	0.011757	0.012365
466	8	82	0	0	0	0.004592	0.0051235
467	9	182	0.083333	0.031579	3	0.011566	0.012251
468	8	101	0.14286	0.070796	4	0.0067332	0.0065655
469	6	68	0	0	0	0.0047491	0.0046062
470	8	90	0.071429	0.039216	2	0.0056565	0.0055875
471	9	131	0.027778	0.014493	1	0.0071399	0.0078054
472	19	191	0.046784	0.07767	8	0.011442	0.01147
473	8	137	0.10714	0.041379	3	0.0069539	0.0077635
474	30	285	0.02069	0.058442	9	0.018095	0.016831
475	7	99	0.28571	0.10526	6	0.0061445	0.0059303
476	17	226	0.073529	0.080972	10	0.01416	0.014055
477	12	175	0.045455	0.03352	3	0.010598	0.011188
478	13	215	0.064103	0.042918	5	0.015096	0.014909
479	10	111	0.11111	0.082645	5	0.0079906	0.0076739
480	17	283	0.058824	0.051948	8	0.019206	0.018563
481	10	168	0.044444	0.023256	2	0.01036	0.011272
482	10	111	0.11111	0.079365	5	0.0069993	0.0066557
483	8	87	0.10714	0.063158	3	0.0045306	0.0045731
484	13	166	0.038462	0.034286	3	0.0099938	0.010637
485	11	138	0	0	0	0.0074721	0.0082021
486	5	55	0.1	0.032787	1	0.0032097	0.003296
487	8	99	0	0	0	0.0052806	0.0059829
488	12	139	0	0	0	0.0073717	0.0081944
