1	1.08744	0.85481	0.942254
1	0.945379	0.848141	0.79352
1	0.903329	1.01049	0.913817
1	0.870808	1.02594	0.896748
1	0.755818	0.948359	0.704178
1	0.862064	0.928066	0.790129
1	0.831567	0.859116	0.690683
1	0.869376	0.98216	0.851536
1	0.928703	0.843607	0.772309
1	0.983417	1.00829	0.991703
1	0.976718	0.957626	0.934344
1	1.0914	1.04303	1.13443
1	1.18022	0.799243	0.979465
